Tema,Pergunta
Tigres Asiáticos,"10. (FGV-SP) Na distribuição da indústria no mundo, além de fatores histórico-políticos, há também os chamados “fatores locacionais”. No caso dos Tigre

 					
 						 existência de mão de obra qualificada e extensa rede de comunicações.
 						 grande mercado consumidor interno e densa rede de transportes.
 						 disponibilidade própria de matérias-primas minerais e mão de obra barata.
 						 incentivos fiscais governamentais e disponibilidade de terras baratas no interior.
 						 recursos energéticos (petróleo e gás natural) e incentivos fiscais."
Tigres Asiáticos,"11. (Mackenzie-SP) A arrancada industrial dos Tigres Asiáticos, pós-Segunda Guerra Mundial, coincide com a implantação da Guerra Fria no mundo bipolarizado da época. Esse fato só foi possível em virtude:

 					
 						 da ajuda financeira recebida na época do tesouro japonês, que sempre defendeu seus interesses econômicos na região.
 						 da poupança interna desses países que, mesmo antes da Segunda Guerra Mundial, já controlavam suas importações, estimulando as exportações de bens de consumo duráveis.
 						 da ajuda financeira norte-americana, por meio do Plano Colombo, uma forma de instalar o cordão sanitário na região.
 						 da ajuda financeira soviética, que visava ampliar sua área de influência por toda a região.
 						 da ajuda financeira mútua entre os países do bloco, que trocavam entre si matérias primas, tecnologias e uma intensa abertura do mercado consumidor de toda a região."
Tigres Asiáticos,"12. (Unifor-CE) Os “velhos tigres asiáticos”, entre os quais se destaca a Coreia do Sul, apresentaram uma situação bastante original: de simples montadores para exportação passaram a desenvolver tecnologia e, hoje, destacam-se como áreas de industrialização avançada. Pode-se apontar como um dos fatores responsáveis por essa transformação

 					
 						 as abundantes jazidas de minérios e combustíveis fósseis.
 						 a presença de sindicatos fortes e combativos.
 						 os investimentos maciços em educação e em pesquisas tecnológicas.
 						 o forte crescimento vegetativo que criou um grande mercado consumidor.
 						 a presença de Estados democráticos que exaltam a participação popular."
Tigres Asiáticos,"13. (UEMG) Os chamados “Tigres Asiáticos” são pequenos países industrializados do Extremo Oriente, exportadores de produtos eletrônicos e brinquedos, que atingiram elevados níveis de industrialização, na segunda metade do século XX. São fatores econômicos que favoreceram o desenvolvimento alcançado por esses países, EXCETO:

 					
 						 Investimento de capital estrangeiro, principalmente alemão e japonês.
 						 Exploração da força de trabalho, relativamente barata.
 						 Modelo econômico que enfatiza o “equilíbrio” social e a hierarquia.
 						 Economias voltadas fundamentalmente para o mercado externo."
Tigres Asiáticos,"14. (EsPCEx) Alguns países do sudeste asiático superaram o subdesenvolvimento, demonstrando nas últimas décadas grande crescimento econômico. Esses países são denominados de tigres asiáticos e têm-se caracterizado ao longo desse período principalmente por apresentarem

 					
 						 uma economia baseada na agricultura de exportação.
 						 industrialização com ênfase na participação de capital nacional.
 						 uma produção industrial voltada basicamente para o mercado interno.
 						 pequena concentração de capital, apesar de possuírem as maiores taxas de desenvolvimento da Ásia.
 						 um grande desenvolvimento industrial, impulsionado por investimentos externos."
Tigres Asiáticos,"15. (UFJF) Leia o fragmento de texto a seguir.
 					“A partir da década de 1980, alguns territórios do Pacífico ocidental começaram a apresentar altos índices de crescimento econômico e interferência no mercado mundial, sendo por isso designados tigres asiáticos. Os termos lembram agressividade e é exatamente essa a característica fundamental das quatro economias que formam esse grupo. Eles utilizaram estratégia arrojada de atração de capital estrangeiro – apoiada na mão-de-obra barata e disciplinada, na isenção de impostos e nos baixos custos de instalação de empresas”.
 					Uma das quatro economias que formam esse grupo é:

 					
 						 Austrália.
 						 Cingapura.
 						 Índia.
 						 Indonésia.
 						 Japão."
Blocos Econômicos,"01. (MACK-SP) Ao contrário da União Europeia, o Mercosul não pode ser considerado um verdadeiro mercado comum, pois:

					
						 após várias tentativas frustradas, desistiu de unificar as moedas.

						 não pratica a livre circulação de serviços, capitais e pessoas.

						 é integrado por países que apresentam notável similaridade econômica, histórica e cultural.

						 não exige dos países-membros compromissos com a manutenção do regime democrático.

						 está vinculado à União Europeia, para fazer frente à ALCA, que o impede de ser um bloco econômico autônomo."
Blocos Econômicos,"02. (CEFET-CE) A iniciativa para as Américas, lançada pelo presidente George Bush em junho de 1990, se inseria na orientação reformista: a sua meta consistia na formação de uma zona de livre comércio em todo o continente americano, com a exclusão de Cuba. Essa zona de integração econômica é chamada de:

					
						Mercado Comum do Sul (Mercosul).

						 União Europeia.

						 Área de Livre Comércio das Américas (ALCA).

						 Zona da Bacia do Pacífico.

						 Novos Países Industrializados (NPIs)."
Blocos Econômicos,"03. (URCA) Os blocos econômicos são agrupamentos de países de uma mesma região ou mesmo continente, com o objetivo de estabelecer relações comerciais entre si, visando a melhoria do mercado e das relações diplomáticas. Contudo, só no ano de 2018 temos assistido a mudanças na configuração de alguns blocos, como a saída do Reino Unido da União Europeia, as promessas do presidente Donald Trump de retirar os Estados Unidos do Nafta, assim como as discussões que poderão levar a exclusão da Venezuela do Mercosul. Com base neste enunciado é CORRETO afirmar:

					
						Está sendo concretizado um novo momento político e econômico global que levará ao fim dos blocos econômicos.


						 A existência dos blocos econômicos assegura a manutenção da bipolaridade mundial.


						 Na América Latina o processo de integração econômica se deu com a formação da ALCA, logo após o fim da Segunda Guerra Mundial.


						 O momento assistido da integração econômica global revela uma combinação de motivos políticos e econômicos que levarão a reconfiguração dos atuais blocos.


						 A associação de países em blocos econômicos revela a incapacidade de abertura dos mercados para a competitividade global."
Blocos Econômicos,"04. (UFRN) No contexto da globalização, uma tendência crescente é a formação de blocos econômicos regionais. Esses blocos apresentam diferentes níveis de integração. Um desses níveis é a zona de livre comércio que se caracteriza pela:

					
						 criação de uma moeda única a ser adotada pelos países membros.
						 livre circulação de mercadorias provenientes dos países membros.
						 unificação de políticas de relações internacionais entre os países membros.
						 livre circulação de pessoas, serviços e capitais entre os países membros."
Blocos Econômicos,"05. (UNIFEI) A União Europeia (EU) entrou em vigor em novembro de 1992, de acordo com o chamado Tratado de Maastricht, assinado em dezembro de 1991. É constituída por um bloco de países europeus ocidentais que visa a:
					
						 Estabelecer critérios para a redução da imigração e manter a alta qualidade de vida existente na Europa.

						 Consolidar a economia entre os países-membros, tornando-os um mercado único e altamente competitivo no mundo.

						 Combater e erradicar o fundamentalismo religioso muçulmano, com a tomada de medidas antiterroristas.

						 Impedir o crescimento econômico de países emergentes, como a China, e competir com o forte e tradicional mercado norte-americano."
Blocos Econômicos,"06. (UFPI) A organização dos países em blocos econômicos visa facilitar a economia dos países, estimulando as trocas e a produção. Sobre os principais blocos, suas características e finalidades, assinale a alternativa correta.

					
						 ALCA – constituída por países africanos, promove a valorização de seus produtos, possibilitando a concorrência com a economia asiática.
						 MERCOSUL – reúne todos os países da América Latina e visa ampliar as trocas comerciais e o fluxo de pessoas entre os seus membros.
						 CEI – reúne os países da Europa Ocidental que são liderados pela Inglaterra que, por sua vez, detém a hegemonia econômica desta parte de continente.
						 União Europeia – formada por todos os países da Europa, permite a livre circulação, no continente, de pessoas e mercadorias.
						 NAFTA – formado pelos países da América do Norte, eliminou as barreiras tarifárias entre os seus membros"
Blocos Econômicos,"07. (UNIGIBA) Os processos de integração regional em curso nas últimas décadas tendem a seguir um conjunto de etapas, que inclui:


					I–União Aduaneira;
					II–União Monetária;
					III–Área de Livre Comércio;
					IV–Mercado Comum

					A alternativa que apresenta a sequência da maior à menor integração dessas etapas é:



					
						 I, IV, III e II
						 IV, III, II e I
						 III, I, IV e II
						 II, IV, I e III
						 I, II, III e IV"
